OBS SPRING SALE OF TWO-YEAR-OLDS IN TRAINING,,,,,,,,,,,,,,,,,,,,
"APRIL 19 - 22, 2022",,Revised 8/2/2022,,,,,,,,,,,,,,,,,,
hip#,Name,Color,Sex,Foal Date,Sire,Dam,Dam Sire,Sort By Dam,Consignor,Area ID,Barn,work time,set,day,Buyer ,Price ,PS,Status,Out Date,AlphSort
423,,CH,F,5/17/2020,Will Take Charge,Famous,Vindication,Famous,Ocala Stud,FL        ,4,20.4,59,4/12,James Allender,"80,000",,,,Ocala Stud
424,Lacrosse,DB/BR,F,3/7/2020,Temple City,Fanlight Fanny,Lear Fan,FanlightFanny,"Boutte Sales, Agent V",KY        ,3,22.3,110,4/12,Jose A. Rodriguez,"18,000",,,,Boutte Sales
425,,DB/BR,C,5/10/2020,Jimmy Creed,Fascino,Harlan's Holiday,Fascino,"Wavertree Stables, Inc. (Ciaran Dunne), Agent VIII",KY        ,5,10.4,80,4/12,C.H.P.R.,"20,000",,,,"Wavertree Stables, Inc."
426,,B,C,2/4/2020,Uncaptured,Fashionation,City Zip,Fashionation,"Cary Frommer LLC, Agent I",FL        ,10,10.1,52,4/12,Michael Robinson,"102,000",,,,Frommer Cary
427,,B,C,3/2/2020,Runhappy,Fast Alexia,Afleet Alex,FastAlexia,"de Meric Sales, Agent XXVII",KY        ,12,10.1,125,4/12,Hooties Racing LLC,"160,000",,,,de Meric Sales
428,,DB/BR,C,5/4/2020,Violence,Fast Resource,Bob and John,FastResource,"Eisaman Equine, Agent",KY        ,7,10.2,44,4/12,Robert Garrett - Scattered Acres LLC,"55,000",,,,Eisaman Equine
429,,DB/BR,F,2/19/2020,Always Dreaming,Favorably,Lookin At Lucky,Favorably,"Off the Hook LLC, Agent",KY        ,13,10.2,14,4/12,Expoline,"25,000",,,,Off the Hook LLC
430,,B,C,2/1/2020,City of Light,Favorite Candy,Candy Ride (ARG),FavoriteCandy,"RiceHorse Stable (Brandon & Ali Rice), Agent IX",KY        ,6,10.1,126,4/12,"50,000",Not Sold,,,,RiceHorse
431,,B,C,4/3/2020,Uncle Mo,Featherbed,Smart Strike,Featherbed,"Gene Recio, Agent X",KY        ,17,10.0,12,4/12,Dhaifallah Sultan IBN Omirah,"325,000",,,,Recio Gene
432,,CH,C,1/30/2020,Klimt,Feisty Tomboy,Unbridled's Song,FeistyTomboy,"Envision Equine, Agent",OH        ,5,10.2,53,4/12,RC Cline Thoroughbreds,"52,000",,,,Envision Equine
433,,DB/BR,C,3/18/2020,Carpe Diem,Felicita,More Than Ready,Felicita,"All Dreams Equine, Agent II",KY        ,20,10.0,142,4/12,Raymond Kuah,"75,000",,,,All Dreams Equine
434,,DB/BR,C,4/20/2020,Flatter,Fenwick Hall,Freud,FenwickHall,"Sequel Bloodstock, Agent I",NY        ,9,10.0,18,4/12,MyRacehorse.com & Bloom Racing Stable,"150,000",,,,Sequel Bloodstock
435,,B,F,5/15/2020,Gormley,Ferris Wheel,Into Mischief,FerrisWheel,"Grassroots Training & Sales LLC, Agent",AR        ,J,10.3,121,4/12,TC Stables and Hickory Stables,"20,000",,,,Grassroots Training & Sales LLC
436,,CH,C,2/8/2020,Army Mule,Field of Flowers,City Zip,FieldofFlowers,"S B M Training and Sales, Agent",KY        ,10,11.1,105,4/12,Champion Racing Stable,"12,000",,,,S B M Training and Sales
437,,DB/BR,C,5/1/2020,Destin,Fighter Wing,Empire Maker,FighterWing,"Altamira Stable LLC, Agent I",LA        ,2,out,114,4/12,Withdrawn,Out,,Out,4/14/2022,Altamira Stable LLC
438,Show Host,B,C,3/26/2020,Bolt d'Oro,Film Critic,Dynaformer,FilmCritic,"Eddie Woods, Agent XXXVII",KY        ,11,10.2,141,4/12,I Ming Chee,"20,000",,,,Woods Eddie
439,,DB/BR,F,4/3/2020,Cairo Prince,Fine Linen,Henny Hughes,FineLinen,White Lilac,KY        ,6,10.1,101,4/12,Eclipse Thoroughbred Partners,"70,000",,,,White Lilac
440,,DB/BR,C,3/12/2020,Army Mule,Fire Assay,Medaglia d'Oro,FireAssay,"Tom McCrocklin, Agent III",NY        ,18,21.2,10,4/12,John P. Fort,"375,000",,,,McCrocklin Tom
441,,CH,F,3/1/2020,Army Mule,First Fed Biz,Fed Biz,FirstFedBiz,"Top Line Sales LLC, Agent I",KY        ,14,9.4,92,4/12,Tommy Town Thoroughbreds LLC,"140,000",,,,Top Line Sales
442,,B,C,3/7/2020,Flatter,First Shift,War Front,FirstShift,"Top Line Sales LLC, Agent V",KY        ,14,out,150,4/12,Withdrawn,Out,,Out,4/13/2022,Top Line Sales
443,,B,F,4/4/2020,Mendelssohn,Flash Act,Sky Mesa,FlashAct,"Niall Brennan Stables, Agent XXVII",NY        ,8,out,,,Withdrawn,Out,,Out,4/9/2022,Brennan Niall
444,Aerator,GR/RO,C,1/27/2020,Munnings,Flask,Maria's Mon,Flask,"Altamira Stable LLC, Agent II",KY        ,2,out,43,4/12,Withdrawn,Out,,Out,4/13/2022,Altamira Stable LLC
445,,B,F,4/3/2020,West Coast,Flirting With Fate,Saint Ballado,FlirtingWithFate,Best A Luck Farm LLC,KY        ,3,10.4,115,4/12,Cammarota Racing LLC,"20,000",,,,Best A Luck Farm LLC
446,,CH,F,1/21/2020,More Than Ready,Florida Fuego,Kantharos,FloridaFuego,"Niall Brennan Stables, Agent XXIX",KY        ,8,out,,,Withdrawn,Out,,Out,4/4/2022,Brennan Niall
447,Juke Joint,B,C,4/28/2020,Khozan,Folk Art,Bertrando,FolkArt,"Halcyon Hammock Farm, Agent III",FL        ,2,10.3,133,4/12,Louis Morici,"15,000",,,,Halcyon Hammock Farm
448,,GR/RO,C,4/30/2020,Destin,Follow My Luck,Elusive Quality,FollowMyLuck,"Off the Hook LLC, Agent IX",NY        ,13,10.3,106,4/12,Linda Fisher,"30,000",PS,,,Off the Hook LLC
449,,B,F,1/5/2020,Speightstown,Foolish Ways (IRE),Danehill Dancer (IRE),FoolishWaysIRE,"Eddie Woods, Agent XXVII",KY        ,11,out,,,Withdrawn,Out,,Out,4/4/2022,Woods Eddie
450,,CH,C,3/1/2020,Collected,Force of Humor,Distorted Humor,ForceofHumor,"Longoria Training & Sales, Agent I",KY        ,E,21.3,131,4/12,Seri Reddy,"90,000",,,,Longoria Training & Sales
451,,DB/BR,C,2/25/2020,Runhappy,Forest Fashion,Forest Wildcat,ForestFashion,"Lucan Bloodstock (Karl Keegan), Agent VII",KY        ,16,out,,,Withdrawn,Out,,Out,4/4/2022,Lucan Bloodstock
452,,B,C,4/4/2020,City of Light,Forest Gamble,Forest Wildcat,ForestGamble,"Eddie Woods, Agent XXI",KY        ,11,out,,,Withdrawn,Out,,Out,4/4/2022,Woods Eddie
453,,DB/BR,F,3/1/2020,Tiznow,Forever Smart,Smart Strike,ForeverSmart,"Halcyon Hammock Farm, Agent III",NY        ,2,out,26,4/12,Withdrawn,Out,,Out,4/19/2022,Halcyon Hammock Farm
454,,B,F,3/24/2020,Good Samaritan,Forget It,Distorted Humor,ForgetIt,"Grassroots Training & Sales LLC, Agent",KY        ,J,10.1,1,4/12,Joe Balsamo,"210,000",,,,Grassroots Training & Sales LLC
455,,DB/BR,C,3/11/2020,Cloud Computing,Franderella,Henny Hughes,Franderella,"Eisaman Equine, Agent",KY        ,7,out,,,Withdrawn,Out,,Out,4/12/2022,Eisaman Equine
456,,B,C,5/14/2020,Liam's Map,Fraulein (JPN),Deep Impact (JPN),FrauleinJPN,"Paul Sharp, Agent II",KY        ,C,out,49,4/12,Withdrawn,Out,,Out,4/20/2022,Sharp Paul M.
457,,B,C,5/15/2020,Collected,Freedom,War Front,Freedom,"Wavertree Stables, Inc. (Ciaran Dunne), Agent IX",KY        ,5,10.2,13,4/12,Gatsas Stables,"150,000",,,,"Wavertree Stables, Inc."
458,,B,F,2/19/2020,Midshipman,Free N Clear,Bluegrass Cat,FreeNClear,"Omar Ramirez Bloodstock, Agent VIII",NY        ,15,out,,,Withdrawn,Out,,Out,4/12/2022,Ramirez Omar
459,,B,C,2/6/2020,Bucchero,French Politics,Political Force,FrenchPolitics,"Fast Horses, Agent II",FL        ,17,10.0,30,4/12,Mark Norman,"77,000",,,,Fast Horses
460,,B,C,5/16/2020,Kantharos,Frisk Her,Officer,FriskHer,"S B M Training and Sales, Agent",LA        ,10,out,2,4/12,Withdrawn,Out,,Out,4/20/2022,S B M Training and Sales
461,,B,F,2/29/2020,Accelerate,Full Moon Frolic,Vindication,FullMoonFrolic,"Top Line Sales LLC, Agent I",KY        ,14,9.4,9,4/12,H R Bloodstock,"175,000",,,,Top Line Sales
462,,GR/RO,F,3/6/2020,Tapwrit,Funny Holiday,Harlan's Holiday,FunnyHoliday,"Paul Sharp, Agent VIII",KY        ,C,out,123,4/12,Withdrawn,Out,,Out,4/13/2022,Sharp Paul M.
463,,GR/RO,F,5/15/2020,Tapwrit,Gabeira,Medaglia d'Oro,Gabeira,"Niall Brennan Stables, Agent XXXIII",KY        ,8,out,,,Withdrawn,Out,,Out,4/4/2022,Brennan Niall
464,,B,F,3/19/2020,More Than Ready,Gabriellestoblame,Blame,Gabriellestoblame,"Silvestre Chavez Thoroughbreds, Agent XXVIII",FL        ,16,10.2,148,4/12,Dennis O'Neill,"190,000",,,,Chavez Thoroughbreds Silvestre 
465,,DB/BR,C,3/3/2020,Mo Town,Gambling Geraldine,Wildcat Heir,GamblingGeraldine,"New Horizon Farm, Inc.",KY        ,D,out,129,4/12,Withdrawn,Out,,Out,4/20/2022,"New Horizon Farm, Inc."
466,,B,C,4/6/2020,Into Mischief,Game for More,More Than Ready,GameforMore,"de Meric Sales, Agent I",KY        ,12,10.0,6,4/12,Mitsu Nakauchida,"825,000",,,,de Meric Sales
467,Miss American,DB/BR,F,2/1/2020,First Dude,Gator Blitz,Gone West,GatorBlitz,"Tom McCrocklin, Agent III",FL        ,18,22.0,124,4/12,"70,000",Not Sold,,,,McCrocklin Tom
468,,DB/BR,F,5/5/2020,Ransom the Moon,Gator Fan Festival,El Corredor,GatorFanFestival,"Top Line Sales LLC, Agent XLII",KY        ,14,10.1,128,4/12,Marc Tacher,"120,000",,,,Top Line Sales
469,,GR/RO,C,4/12/2020,Frosted,Gauche,Smart Strike,Gauche,"Whitman Sales LLC, Agent I",KY        ,16,10.1,45,4/12,Rachid Brothers,"47,000",,,,Whitman Sales
470,,CH,C,4/28/2020,Dialed In,Gemsaresparkling,Gemologist,Gemsaresparkling,"Golden Rock Thoroughbreds, Agent XII",KY        ,20,21.0,74,4/12,Ron Faucheux,"90,000",,,,Golden Rock Thoroughbreds
471,,DB/BR,C,2/19/2020,Classic Empire,Gentle Gale,Storm Cat,GentleGale,"Global Thoroughbreds, LLC, Agent I",NY        ,15,21.3,16,4/12,James Politano,"55,000",,,,Global Thoroughbreds LLC
472,,B,F,4/23/2020,Goldencents,Get Back Anne,Colonel John,GetBackAnne,"Sequel Bloodstock, Agent IV",AR        ,9,10.4,144,4/12,TC Stables and Hickory Stables,"20,000",,,,Sequel Bloodstock
473,,CH,C,4/2/2020,Midshipman,Giant Empire,Giant's Causeway,GiantEmpire,"Randy Miles, Agent VI",KY        ,18,10.2,71,4/12,Donald R Dizney LLC,"140,000",,,,Miles Randy
474,,CH,C,3/27/2020,Midshipman,Giant's Accent,Giant's Causeway,GiantsAccent,"Six K's Training & Sales LLC, Agent IX",KY        ,19,10.2,95,4/12,Herbert L. Moniz & Osbaldo Jauregui,"90,000",,,,Six K's Training & Sales LLC
475,,GR/RO,C,4/26/2020,Cairo Prince,Giant Win,Giant's Causeway,GiantWin,"Randy Bradshaw, Agent V",NY        ,7,out,118,4/12,Withdrawn,Out,,Out,4/20/2022,Bradshaw Randy
476,,B,C,3/3/2020,Mr Speaker,Gilded Splinters,Henrythenavigator,GildedSplinters,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",ON        ,5,10.3,31,4/12,I Ming Chee,"12,000",,,,"Wavertree Stables, Inc."
477,,GR/RO,C,5/5/2020,The Factor,Gingivere,Chester House,Gingivere,"Coastal Equine LLC (Jesse Hoppel), Agent II",KY        ,A,out,82,4/12,Withdrawn,Out,,Out,4/20/2022,Coastal Equine LLC
478,Ms. Bucchero,CH,F,4/5/2020,Bucchero,Give Glory to God,Mutakddim,GiveGlorytoGod,Nice and Easy Thoroughbreds,FL        ,3,10.0,41,4/12,"45,000",Not Sold,,,,Nice and Easy Thoroughbreds
479,,B,C,2/12/2020,Dandy Man (IRE),Glacier Point (GB),Foxwedge (AUS),GlacierPointGB,"Top Line Sales LLC, Agent VI",IRE       ,14,out,29,4/12,Withdrawn,Out,,Out,4/19/2022,Top Line Sales
480,,DB/BR,F,3/5/2020,Verrazano,Glorious Sky,Aldebaran,GloriousSky,"GOP Racing Stable Corp., Agent",KY        ,D,10.2,139,4/12,Ted Barlas,"55,000",,,,GOP Racing Stable Corp.
481,Berning Remarks,DB/BR,C,4/21/2020,Bernardini,G Note,Medaglia d'Oro,GNote,"Sequel Bloodstock, Agent for Chester & Mary Broman",NY        ,9,out,,,Withdrawn,Out,,Out,3/29/2022,Sequel Bloodstock
482,,CH,C,4/29/2020,More Than Ready,Goforitmrsmiller,Speightstown,Goforitmrsmiller,"Ocala Stud, Agent",KY        ,4,out,4,4/12,Withdrawn,Out,,Out,4/20/2022,Ocala Stud
483,Dollar Bill,B,C,3/18/2020,Khozan,Golden Bucket,Mass Media,GoldenBucket,"Journeyman Bloodstock Services, Inc.",FL        ,2,21.3,89,4/12,Windylea Farm LLC,"90,000",,,,Journeyman Bloodstock
484,Ascertained,CH,C,5/12/2020,Khozan,Golden Horseshoe,Belong to Me,GoldenHorseshoe,"Journeyman Bloodstock Services, Inc.",FL        ,2,10.4,143,4/12,Louis Morici,"30,000",,,,Journeyman Bloodstock
485,,B,C,2/21/2020,Munnings,Golden Review,Medaglia d'Oro,GoldenReview,"Gayle Woods, Agent II",KY        ,E,out,77,4/12,Withdrawn,Out,,Out,4/20/2022,Woods Gayle
486,,DB/BR,F,5/9/2020,Goldencents,Goldspun,Hard Spun,Goldspun,Iran Faria,KY        ,D,10.2,46,4/12,C.H.P.R.,"17,000",PS,,,Faria Iran
487,,B,F,3/12/2020,Into Mischief,Gomo,Uncle Mo,Gomo,"Silvestre Chavez Thoroughbreds, Agent XXVIII",FL        ,16,out,78,4/12,Withdrawn,Out,,Out,4/20/2022,Chavez Thoroughbreds Silvestre 
488,,DB/BR,C,2/10/2020,Air Force Blue,Good Time Sally,Forestry,GoodTimeSally,"Gene Recio, Agent XV",KY        ,17,out,103,4/12,Withdrawn,Out,,Out,4/20/2022,Recio Gene
489,,B,C,3/29/2020,Kantharos,Gospel Girl,Holy Bull,GospelGirl,"S B M Training and Sales, Agent III",FL        ,10,10.3,37,4/12,"95,000",Not Sold,,,,S B M Training and Sales
490,,CH,C,1/29/2020,Mendelssohn,Grace Is Gone,Malibu Moon,GraceIsGone,"Scanlon Training & Sales, Agent IX",KY        ,1,10.1,47,4/12,Mitsu Nakauchida,"1,300,000",,,,Scanlon Training Center
491,Hail Roberto,B,C,3/16/2020,Tapiture,Grace's Valentine,Rahy,GracesValentine,Nice and Easy Thoroughbreds,KY        ,3,10.1,135,4/12,Doug O'Neill,"60,000",PS,,,Nice and Easy Thoroughbreds
492,,B,C,2/10/2020,Always Dreaming,Grammajo,Street Sense,Grammajo,"Coastal Equine LLC (Jesse Hoppel), Agent XVI",KY        ,A,out,,,Withdrawn,Out,,Out,4/12/2022,Coastal Equine LLC
493,Ajedrez,CH,C,4/9/2020,Jack Milton,Grand Slam Kitten,Kitten's Joy,GrandSlamKitten,"RSVP Sales, Agent",KY        ,15,10.0,75,4/12,Hans Maron,"240,000",,,,RSVP Sales
494,,DB/BR,C,3/31/2020,Sharp Azteca,Gran Lucky Girl,Maclean's Music,GranLuckyGirl,"Golden Rock Thoroughbreds, Agent for",NY        ,20,10.2,138,4/12,Clear Stars Stable & Mitre Box Stable,"90,000",,,,Golden Rock Thoroughbreds
495,,DB/BR,C,3/31/2020,Street Sense,Gratification,Scat Daddy,Gratification,"Wavertree Stables, Inc. (Ciaran Dunne), Agent VII",KY        ,5,21.2,116,4/12,I Ming Chee,"25,000",PS,,,"Wavertree Stables, Inc."
496,,B,F,4/1/2020,Secret Circle,Grazioso,Dehere,Grazioso,"Hoppel's Horse & Cattle Co., Inc.",KY        ,9,out,,,Withdrawn,Out,,Out,4/4/2022,"Hoppel's Horse & Cattle Co., Inc."
497,,B,F,2/12/2020,Mendelssohn,Great Look,Giant's Causeway,GreatLook,"Scanlon Training & Sales, Agent III",KY        ,1,out,,,Withdrawn,Out,,Out,4/11/2022,Scanlon Training Center
498,,B,F,2/4/2020,Classic Empire,Greed and Fear,Bob and John,GreedandFear,"Tom McCrocklin, Agent IV",KY        ,18,20.4,33,4/12,Champion Equine LLC,"125,000",PS,,,McCrocklin Tom
499,War Prince,DB/BR,C,4/7/2020,War Dancer,Haldane,Raffie's Majesty,Haldane,"Tom McCrocklin, Agent VII",NY        ,18,out,,,Withdrawn,Out,,Out,4/12/2022,McCrocklin Tom
500,,B,C,4/30/2020,Outwork,Hangingwithsonny,First Samurai,Hangingwithsonny,"Omar Ramirez Bloodstock, Agent IX",MD        ,15,10.0,28,4/12,Three Diamonds Farm,"50,000",PS,,,Ramirez Omar
501,Charleston Way,CH,F,4/2/2020,Cross Traffic,Happiness Is,Dynaformer,HappinessIs,"Niall Brennan Stables, Agent XXXIV",KY        ,8,out,107,4/12,Withdrawn,Out,,Out,2/25/2022,Brennan Niall
502,,B,F,3/12/2020,Sky Mesa,Happy Gaby,Drosselmeyer,HappyGaby,"Grassroots Training & Sales LLC, Agent",KY        ,J,10.0,35,4/12,"Legion Bloodstock, Agent for MN2 Racing LLC","50,000",,,,Grassroots Training & Sales LLC
503,,GR/RO,C,3/18/2020,Curlin,Hard Not to Like,Hard Spun,HardNottoLike,"de Meric Sales, Agent XXXVIII",KY        ,12,10.0,36,4/12,"Donato Lanni, Agt for Michael Lund Petersen","800,000",,,,de Meric Sales
504,,B,F,2/25/2020,Hoppertunity,Hard On the Heart,Fairbanks,HardOntheHeart,"S B M Training and Sales, Agent",PA        ,10,out,58,4/12,Withdrawn,Out,,Out,4/19/2022,S B M Training and Sales
505,,B,C,5/7/2020,Ghostzapper,Harley Rose,Henrythenavigator,HarleyRose,"de Meric Sales, Agent V",KY        ,12,out,,,Withdrawn,Out,,Out,4/8/2022,de Meric Sales
506,,GR/RO,F,3/23/2020,Nyquist,Hasilah,Hard Spun,Hasilah,"Eisaman Equine, Agent",KY        ,7,10.0,23,4/12,D. J. Stable LLC,"700,000",,,,Eisaman Equine
507,,CH,F,3/10/2020,West Coast,Hatpin,Smart Strike,Hatpin,"Top Line Sales LLC, Agent XXIII",KY        ,14,10.0,73,4/12,"Talla Racing & Rockingham Ranch, Sweetwater, Agt","250,000",,,,Top Line Sales
508,Huntington,B,C,4/21/2020,Uncle Mo,Haunted Heroine,Ghostzapper,HauntedHeroine,"S B M Training and Sales, Agent II",KY        ,10,out,,,Withdrawn,Out,,Out,4/11/2022,S B M Training and Sales
509,,CH,C,2/9/2020,Shackleford,Haven,Take Charge Indy,Haven,"Grassroots Training & Sales LLC, Agent",KY        ,J,10.3,147,4/12,John P. Warren,"25,000",,,,Grassroots Training & Sales LLC
510,,CH,C,4/29/2020,Nyquist,Hawana,War Front,Hawana,"Golden Rock Thoroughbreds, Agent VI",KY        ,20,10.0,11,4/12,"Oracle Bloodstock, Agent","200,000",,,,Golden Rock Thoroughbreds
511,,CH,F,2/28/2020,Free Drop Billy,Heart's Song,Desert Party,HeartsSong,"Eisaman Equine, Agent",KY        ,7,10.1,149,4/12,Sami and Reggie Racing,"67,000",,,,Eisaman Equine
512,,CH,F,3/31/2020,Bucchero,Heir Time,Wildcat Heir,HeirTime,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XXXIII",FL        ,5,10.0,97,4/12,Happy Tenth Stable,"27,000",,,,"Wavertree Stables, Inc."
513,,CH,C,5/11/2020,Redesdale,Heleonor Rugby,Tribal Rule,HeleonorRugby,"Ordonez Thoroughbreds, Agent IV",NY        ,17,10.1,66,4/12,Joe Brocklebank Agt for James Redekop,"40,000",PS,,,Ordonez Thoroughbreds
514,,DB/BR,F,2/26/2020,Free Drop Billy,Help the Children,Stormy Atlantic,HelptheChildren,"Kings Equine, Agent for Spendthrift Farm LLC",KY        ,1,10.1,100,4/12,"Peter Miller, Agent","95,000",,,,Kings Equine
515,,B,F,5/6/2020,War Front,Henny Jenney,Henny Hughes,HennyJenney,"Mayberry Farm, Agent",KY        ,B,10.2,87,4/12,"West Point Thoroughbreds, Inc., L.E.B.,Agent","180,000",,,,Mayberry Farm
516,,DB/BR,F,3/18/2020,Mo Town,Hey Little Sister,Jump Start,HeyLittleSister,"Eisaman Equine, Agent",KY        ,7,10.0,3,4/12,Glassman Racing LLC,"300,000",,,,Eisaman Equine
517,,CH,F,4/13/2020,Oscar Performance,Hi Dubai (GB),Rahy,HiDubaiGB,"Coastal Equine LLC (Jesse Hoppel), Agent XV",KY        ,A,10.0,51,4/12,"105,000",Not Sold,,,,Coastal Equine LLC
518,Baby Cakes,B,F,3/15/2020,Hoppertunity,High Flying Flag,Our Emblem,HighFlyingFlag,"Craig L. Wheeler, Agent",NJ        ,3,10.2,96,4/12,Leopoldo M. Ortega,"30,000",,,,Wheeler Craig L.
519,,DB/BR,C,5/3/2020,Bolt d'Oro,High Maintenance (GB),Danehill,HighMaintenanceGB,"McKathan Bros. Sales, Agent IV",KY        ,6,10.1,68,4/12,"Bryan Anderson, Agent","250,000",,,,McKathan Bros.
520,,DB/BR,F,3/22/2020,Good Magic,High Quail,Tiznow,HighQuail,Global Thoroughbreds LLC,PA        ,15,10.4,132,4/12,Daniel Velazquez,"30,000",,,,Global Thoroughbreds LLC
521,,B,F,2/25/2020,Mineshaft,Highwayormyway,Giant's Causeway,Highwayormyway,"Eisaman Equine, Agent",KY        ,7,10.2,122,4/12,Glassman Racing LLC,"50,000",,,,Eisaman Equine
522,,B,C,3/30/2020,Goldencents,Hisse,Buddha,Hisse,"S B M Training and Sales, Agent III",KY        ,10,10.2,137,4/12,Carlos L Perez,"25,000",,,,S B M Training and Sales
523,,DB/BR,F,4/13/2020,Street Sense,Holders Season,Speightstown,HoldersSeason,"Eddie Woods, Agent XXV",KY        ,11,10.0,84,4/12,"AMO Racing, Ben McElroy, Agent","400,000",,,,Woods Eddie
524,,B,F,5/7/2020,Bolt d'Oro,Hold Our Destiny,Midnight Lute,HoldOurDestiny,"Julie Davies LLC, Agent XXXVI",KY        ,15,10.1,38,4/12,"James Divito, Agent","110,000",,,,Davies Julie
525,,B,C,2/25/2020,Congrats,Holiday Ashley,The Cliff's Edge,HolidayAshley,"Whitman Sales LLC, Agent V",FL        ,16,10.3,117,4/12,C.H.P.R.,"25,000",,,,Whitman Sales
526,,CH,F,2/27/2020,Ghostzapper,Holiday Magic,Congrats,HolidayMagic,"Top Line Sales LLC, Agent XLIV",ON        ,14,10.1,112,4/12,Ilium Stables LLC,"120,000",,,,Top Line Sales
527,,B,C,5/4/2020,Midnight Storm,Holiday Moon,Harlan's Holiday,HolidayMoon,"S G V Thoroughbreds LLC (Steven Venosa), Agent",KY        ,1,10.1,40,4/12,George Papaprodromou,"70,000",,,,S G V Thoroughbreds
528,,GR/RO,C,5/10/2020,Speightster,Holy Blitz,Holy Bull,HolyBlitz,"Grassroots Training & Sales LLC, Agent",KY        ,J,10.0,99,4/12,"Bruno DeBerdt, Agent for Anaaf Co","135,000",,,,Grassroots Training & Sales LLC
529,,B,C,2/28/2020,Shaman Ghost,Holy Cargo,Holy Bull,HolyCargo,"Randy Miles, Agent XIV",ON        ,18,10.3,68,4/13,"29,000",Not Sold,,,,Miles Randy
530,Drama,B,F,2/20/2020,Mastery,Holy Flapper,Holy Bull,HolyFlapper,"Wavertree Stables, Inc. (Ciaran Dunne), Agent XV",KY        ,5,21.3,112,4/13,Jilliann Lopapa,"20,000",,,,"Wavertree Stables, Inc."
531,,B,C,4/13/2020,El Deal,Homestake,Afleet Alex,Homestake,"de Meric Sales, Agent XL",LA        ,12,10.1,119,4/13,"Nick J. Hines, Agent","40,000",,,,de Meric Sales
532,,CH,F,3/17/2020,Gun Runner,Honest Answer,Tale of the Cat,HonestAnswer,"Centofanti Thoroughbreds, Agent I",KY        ,16,out,,4/13,Withdrawn,Out,,Out,4/13/2022,Centofanti Thoroughbreds
533,,B,C,4/24/2020,Goldencents,Honky Tonk Rose,Forest Wildcat,HonkyTonkRose,"Randy Miles, Agent XIX",KY        ,18,out,,4/13,Withdrawn,Out,,Out,4/13/2022,Miles Randy
534,,GR/RO,C,5/5/2020,Frosted,Honor Indy,To Honor and Serve,HonorIndy,"Scanlon Training & Sales, Agent XVI",KY        ,1,10.1,99,4/13,Calumet Farm,"80,000",,,,Scanlon Training Center
535,,B,F,2/27/2020,Twirling Candy,Hoop Cat,Zensational,HoopCat,Dark Star Thoroughbreds (Stori Atchison),KY        ,3,10.1,37,4/13,Jack B Wright,"20,000",,,,Dark Star Thoroughbreds
536,,DB/BR,C,4/16/2020,Cairo Prince,Hopeful Union,Dixie Union,HopefulUnion,"Randy Miles, Agent XI",KY        ,18,10.1,23,4/13,"Oracle Bld., Agent for Mike Lyden & Rainbows End","170,000",,,,Miles Randy
537,,B,F,2/20/2020,Uncle Mo,House Rules,Distorted Humor,HouseRules,Clary Bloodstock,KY        ,14,9.4,85,4/13,"295,000",Not Sold,,,,Clary Bloodstock
538,,DB/BR,C,2/19/2020,Kantharos,Hua Mulan,Malibu Moon,HuaMulan,"Hoppel's Horse & Cattle Co., Inc.",KY        ,9,out,,4/13,Withdrawn,Out,,Out,4/9/2022,"Hoppel's Horse & Cattle Co., Inc."
539,,B,F,3/4/2020,Cross Traffic,Hug Me Tight,With Distinction,HugMeTight,"Scanlon Training & Sales, Agent VIII",KY        ,1,out,,4/13,Withdrawn,Out,,Out,4/11/2022,Scanlon Training Center
540,,B,F,2/18/2020,Bolt d'Oro,Hula Skirt,Dixie Union,HulaSkirt,"S B M Training and Sales, Agent",OH        ,10,10.0,48,4/13,Net Racing,"175,000",PS,,,S B M Training and Sales
541,Dundie,B,C,5/18/2020,Speightstown,Humorous Miss,Distorted Humor,HumorousMiss,"Top Line Sales LLC, Agent XV",KY        ,14,out,,4/13,Withdrawn,Out,,Out,4/11/2022,Top Line Sales
542,,CH,C,2/24/2020,Munnings,Huntress Helena,Hear No Evil,HuntressHelena,"Marcial Galan, Agent II",KY        ,G,10.0,108,4/13,"Oracle Bloodstock, Agent","355,000",,,,Galan Marcial
543,,CH,F,4/19/2020,Mizzen Mast,Hurricane Bernie,Sea of Secrets,HurricaneBernie,"Wavertree Stables, Inc. (Ciaran Dunne), Agent",IN        ,5,20.3,28,4/13,Dana Bernhard,"350,000",,,,"Wavertree Stables, Inc."
544,Tumultuous,DB/BR,C,2/14/2020,Bolt d'Oro,Ib Prospecting,Mineshaft,IbProspecting,"Niall Brennan Stables, Agent XXXIII",FL        ,8,11.0,118,4/13,C.H.P.R.,"21,000",,,,Brennan Niall
545,,B,F,2/2/2020,Connect,Ice Cream Silence,Street Sense,IceCreamSilence,"Mayberry Farm, Agent VI",KY        ,B,out,104,4/13,Withdrawn,Out,,Out,4/20/2022,Mayberry Farm
546,,B,C,4/6/2020,Goldencents,Ida Clark,Speightstown,IdaClark,"Eddie Woods, Agent VIII",NY        ,11,9.4,58,4/13,"Chad Schumer, Agent","535,000",,,,Woods Eddie
